date,is_christian_holiday,is_jewish_holiday,is_muslim_holiday,is_chinese_holiday
1970-05-11,0,1,0,0
1970-05-17,1,0,0,0
1970-05-18,1,0,0,0
1970-05-24,1,0,0,0
1970-05-28,1,0,0,0
1970-06-05,1,0,0,0
1970-06-08,0,0,0,1
1970-06-10,0,1,0,0
1970-06-24,1,0,0,0
1970-06-29,1,0,0,0
1970-08-06,1,0,0,0
1970-08-08,0,0,0,1
1970-08-15,1,0,0,0
1970-08-16,0,0,0,1
1970-09-08,1,0,0,0
1970-09-14,1,0,0,0
1970-09-15,0,0,0,1
1970-10-01,0,1,0,0
1970-10-02,0,1,0,0
1970-10-08,0,0,0,1
1970-10-10,0,1,0,0
1970-10-15,0,1,0,0
1970-10-22,0,1,0,0
1970-11-01,1,0,0,0
1970-11-02,1,0,0,0
1970-11-30,0,0,1,0
1970-12-01,0,0,1,0
1970-12-02,0,0,1,0
1970-12-03,0,0,1,0
1970-12-05,0,0,1,0
1970-12-08,1,0,0,0
1970-12-22,0,0,0,1
1970-12-25,1,0,0,0
1970-12-26,1,0,0,0
1970-12-28,1,0,0,0
1971-01-01,1,0,0,0
1971-01-04,0,0,0,1
1971-01-06,1,0,0,0
1971-01-19,0,0,0,1
1971-01-27,0,0,0,1
1971-02-02,1,0,0,0
1971-02-05,0,0,1,0
1971-02-06,0,0,1,0
1971-02-07,0,0,1,0
1971-02-08,0,0,1,0
1971-02-09,0,0,1,0
1971-02-10,0,0,0,1
1971-02-24,1,0,0,0
1971-03-19,1,0,0,0
1971-03-25,1,0,0,0
1971-04-04,1,0,0,0
1971-04-05,0,0,0,1
1971-04-08,1,0,0,0
1971-04-09,1,0,0,0
1971-04-10,0,1,0,0
1971-04-11,1,0,0,0
1971-04-12,1,0,0,0
1971-04-16,0,1,0,0
1971-04-18,1,0,0,0
1971-04-29,0,1,0,0
1971-05-20,1,0,0,0
1971-05-28,0,0,0,1
1971-05-30,1,1,0,0
1971-05-31,1,0,0,0
1971-06-06,1,0,0,0
1971-06-10,1,0,0,0
1971-06-18,1,0,0,0
1971-06-24,1,0,0,0
1971-06-29,1,0,0,0
1971-08-06,1,0,0,0
1971-08-15,1,0,0,0
1971-08-27,0,0,0,1
1971-09-04,0,0,0,1
1971-09-08,1,0,0,0
1971-09-14,1,0,0,0
1971-09-20,0,1,0,0
1971-09-21,0,1,0,0
1971-09-29,0,1,0,0
1971-10-03,0,0,0,1
1971-10-04,0,1,0,0
1971-10-11,0,1,0,0
1971-10-27,0,0,0,1
1971-11-01,1,0,0,0
1971-11-02,1,0,0,0
1971-11-18,0,0,1,0
1971-11-19,0,0,1,0
1971-11-20,0,0,1,0
1971-11-21,0,0,1,0
1971-11-22,0,0,1,0
1971-11-23,0,0,1,0
1971-12-08,1,0,0,0
1971-12-22,0,0,0,1
1971-12-25,1,0,0,0
1971-12-26,1,0,0,0
1971-12-28,1,0,0,0
1972-01-01,1,0,0,0
1972-01-06,1,0,0,0
1972-01-23,0,0,0,1
1972-01-25,0,0,1,0
1972-01-26,0,0,1,0
1972-01-27,0,0,1,0
1972-01-28,0,0,1,0
1972-01-29,0,0,1,0
1972-01-30,0,0,1,0
1972-02-02,1,0,0,0
1972-02-07,0,0,0,1
1972-02-15,0,0,0,1
1972-02-16,1,0,0,0
1972-02-29,0,0,0,1
1972-03-19,1,0,0,0
1972-03-25,1,0,0,0
1972-03-26,1,0,0,0
1972-03-30,1,1,0,0
1972-03-31,1,0,0,0
1972-04-02,1,0,0,0
1972-04-03,1,0,0,0
1972-04-05,0,1,0,1
1972-04-09,1,0,0,0
1972-04-19,0,1,0,0
1972-05-11,1,0,0,0
1972-05-19,0,1,0,0
1972-05-21,1,0,0,0
1972-05-22,1,0,0,0
1972-05-28,1,0,0,0
1972-06-01,1,0,0,0
1972-06-09,1,0,0,0
1972-06-15,0,0,0,1
1972-06-24,1,0,0,0
1972-06-29,1,0,0,0
1972-08-06,1,0,0,0
1972-08-15,1,0,0,1
1972-08-23,0,0,0,1
1972-09-08,1,0,0,0
1972-09-09,0,1,0,0
1972-09-10,0,1,0,0
1972-09-14,1,0,0,0
1972-09-18,0,1,0,0
1972-09-22,0,0,0,1
1972-09-23,0,1,0,0
1972-09-30,0,1,0,0
1972-10-15,0,0,0,1
1972-11-01,1,0,0,0
1972-11-02,1,0,0,0
1972-11-06,0,0,1,0
1972-11-07,0,0,1,0
1972-11-08,0,0,1,0
1972-11-09,0,0,1,0
1972-11-11,0,0,1,0
1972-12-08,1,0,0,0
1972-12-22,0,0,0,1
1972-12-25,1,0,0,0
1972-12-26,1,0,0,0
1972-12-28,1,0,0,0
1973-01-01,1,0,0,0
1973-01-06,1,0,0,0
1973-01-11,0,0,0,1
1973-01-13,0,0,1,0
1973-01-14,0,0,1,0
1973-01-15,0,0,1,0
1973-01-16,0,0,1,0
1973-01-26,0,0,0,1
1973-02-02,1,0,0,0
1973-02-03,0,0,0,1
1973-02-17,0,0,0,1
1973-03-07,1,0,0,0
1973-03-19,1,0,0,0
1973-03-25,1,0,0,0
1973-04-05,0,0,0,1
1973-04-15,1,0,0,0
1973-04-17,0,1,0,0
1973-04-19,1,0,0,0
1973-04-20,1,0,0,0
1973-04-22,1,0,0,0
1973-04-23,1,1,0,0
1973-04-29,1,0,0,0
1973-05-07,0,1,0,0
1973-05-31,1,0,0,0
1973-06-05,0,0,0,1
1973-06-06,0,1,0,0
1973-06-10,1,0,0,0
1973-06-11,1,0,0,0
1973-06-17,1,0,0,0
1973-06-21,1,0,0,0
1973-06-24,1,0,0,0
1973-06-29,1,0,0,0
1973-08-05,0,0,0,1
1973-08-06,1,0,0,0
1973-08-13,0,0,0,1
1973-08-15,1,0,0,0
1973-09-08,1,0,0,0
1973-09-11,0,0,0,1
1973-09-14,1,0,0,0
1973-09-27,0,1,0,0
1973-09-28,0,1,0,0
1973-10-04,0,0,0,1
1973-10-06,0,1,0,0
1973-10-11,0,1,0,0
1973-10-18,0,1,0,0
1973-10-26,0,0,1,0
1973-10-27,0,0,1,0
1973-10-28,0,0,1,0
1973-10-29,0,0,1,0
1973-10-30,0,0,1,0
1973-11-01,1,0,0,0
1973-11-02,1,0,0,0
1973-12-08,1,0,0,0
1973-12-22,0,0,0,1
1973-12-25,1,0,0,0
1973-12-26,1,0,0,0
1973-12-28,1,0,0,0
1973-12-31,0,0,0,1
1974-01-01,1,0,0,0
1974-01-02,0,0,1,0
1974-01-03,0,0,1,0
1974-01-04,0,0,1,0
1974-01-05,0,0,1,0
1974-01-06,1,0,1,0
1974-01-07,0,0,1,0
1974-01-15,0,0,0,1
1974-01-23,0,0,0,1
1974-02-02,1,0,0,0
1974-02-06,0,0,0,1
1974-02-27,1,0,0,0
1974-03-19,1,0,0,0
1974-03-25,1,0,0,0
1974-04-05,0,0,0,1
1974-04-07,1,1,0,0
1974-04-11,1,0,0,0
1974-04-12,1,0,0,0
1974-04-13,0,1,0,0
1974-04-14,1,0,0,0
1974-04-15,1,0,0,0
1974-04-21,1,0,0,0
1974-04-25,0,1,0,0
1974-05-23,1,0,0,0
1974-05-27,0,1,0,0
1974-06-02,1,0,0,0
1974-06-03,1,0,0,0
1974-06-09,1,0,0,0
1974-06-13,1,0,0,0
1974-06-21,1,0,0,0
1974-06-24,1,0,0,1
1974-06-29,1,0,0,0
1974-08-06,1,0,0,0
1974-08-15,1,0,0,0
1974-08-24,0,0,0,1
1974-09-01,0,0,0,1
1974-09-08,1,0,0,0
1974-09-14,1,0,0,0
1974-09-17,0,1,0,0
1974-09-18,0,1,0,0
1974-09-26,0,1,0,0
1974-09-30,0,0,0,1
1974-10-01,0,1,0,0
1974-10-08,0,1,0,0
1974-10-16,0,0,1,0
1974-10-17,0,0,1,0
1974-10-18,0,0,1,0
1974-10-19,0,0,1,0
1974-10-20,0,0,1,0
1974-10-21,0,0,1,0
1974-10-23,0,0,0,1
1974-11-01,1,0,0,0
1974-11-02,1,0,0,0
1974-12-08,1,0,0,0
1974-12-22,0,0,0,1
1974-12-23,0,0,1,0
1974-12-24,0,0,1,0
1974-12-25,1,0,1,0
1974-12-26,1,0,1,0
1974-12-28,1,0,1,0
1975-01-01,1,0,0,0
1975-01-06,1,0,0,0
1975-01-19,0,0,0,1
1975-02-02,1,0,0,0
1975-02-03,0,0,0,1
1975-02-11,0,0,0,1
1975-02-12,1,0,0,0
1975-02-25,0,0,0,1
1975-03-19,1,0,0,0
1975-03-23,1,0,0,0
1975-03-25,1,0,0,0
1975-03-27,1,1,0,0
1975-03-28,1,0,0,0
1975-03-30,1,0,0,0
1975-03-31,1,0,0,0
1975-04-02,0,1,0,0
1975-04-05,0,0,0,1
1975-04-06,1,0,0,0
1975-04-16,0,1,0,0
1975-05-08,1,0,0,0
1975-05-16,0,1,0,0
1975-05-18,1,0,0,0
1975-05-19,1,0,0,0
1975-05-25,1,0,0,0
1975-05-29,1,0,0,0
1975-06-06,1,0,0,0
1975-06-14,0,0,0,1
1975-06-24,1,0,0,0
1975-06-29,1,0,0,0
1975-08-06,1,0,0,0
1975-08-13,0,0,0,1
1975-08-15,1,0,0,0
1975-08-21,0,0,0,1
1975-09-06,0,1,0,0
1975-09-07,0,1,0,0
1975-09-08,1,0,0,0
1975-09-14,1,0,0,0
1975-09-15,0,1,0,0
1975-09-20,0,1,0,1
1975-09-27,0,1,0,0
1975-10-05,0,0,1,0
1975-10-06,0,0,1,0
1975-10-07,0,0,1,0
1975-10-08,0,0,1,0
1975-10-13,0,0,0,1
1975-11-01,1,0,0,0
1975-11-02,1,0,0,0
1975-12-08,1,0,0,0
1975-12-12,0,0,1,0
1975-12-13,0,0,1,0
1975-12-14,0,0,1,0
1975-12-15,0,0,1,0
1975-12-16,0,0,1,0
1975-12-22,0,0,0,1
1975-12-25,1,0,0,0
1975-12-26,1,0,0,0
1975-12-28,1,0,0,0
1976-01-01,1,0,0,0
1976-01-06,1,0,0,0
1976-01-08,0,0,0,1
1976-01-23,0,0,0,1
1976-01-31,0,0,0,1
1976-02-02,1,0,0,0
1976-02-14,0,0,0,1
1976-03-03,1,0,0,0
1976-03-19,1,0,0,0
1976-03-25,1,0,0,0
1976-04-04,0,0,0,1
1976-04-11,1,0,0,0
1976-04-15,1,1,0,0
1976-04-16,1,0,0,0
1976-04-18,1,0,0,0
1976-04-19,1,0,0,0
1976-04-21,0,1,0,0
1976-04-25,1,0,0,0
1976-05-05,0,1,0,0
1976-05-27,1,0,0,0
1976-06-02,0,0,0,1
1976-06-04,0,1,0,0
1976-06-06,1,0,0,0
1976-06-07,1,0,0,0
1976-06-13,1,0,0,0
1976-06-17,1,0,0,0
1976-06-24,1,0,0,0
1976-06-25,1,0,0,0
1976-06-29,1,0,0,0
1976-08-02,0,0,0,1
1976-08-06,1,0,0,0
1976-08-10,0,0,0,1
1976-08-15,1,0,0,0
1976-09-08,1,0,0,1
1976-09-14,1,0,0,0
1976-09-24,0,0,1,0
1976-09-25,0,1,1,0
1976-09-26,0,1,1,0
1976-09-27,0,0,1,0
1976-09-28,0,0,1,0
1976-10-04,0,1,0,0
1976-10-09,0,1,0,0
1976-10-16,0,1,0,0
1976-10-31,0,0,0,1
1976-11-01,1,0,0,0
1976-11-02,1,0,0,0
1976-11-30,0,0,1,0
1976-12-01,0,0,1,0
1976-12-02,0,0,1,0
1976-12-03,0,0,1,0
1976-12-04,0,0,1,0
1976-12-05,0,0,1,0
1976-12-08,1,0,0,0
1976-12-22,0,0,0,1
1976-12-25,1,0,0,0
1976-12-26,1,0,0,0
1976-12-28,1,0,0,0
1977-01-01,1,0,0,0
1977-01-06,1,0,0,0
1977-01-26,0,0,0,1
1977-02-02,1,0,0,0
1977-02-10,0,0,0,1
1977-02-18,0,0,0,1
1977-02-23,1,0,0,0
1977-03-04,0,0,0,1
1977-03-19,1,0,0,0
1977-03-25,1,0,0,0
1977-04-03,1,1,0,0
1977-04-05,0,0,0,1
1977-04-07,1,0,0,0
1977-04-08,1,0,0,0
1977-04-09,0,1,0,0
1977-04-10,1,0,0,0
1977-04-11,1,0,0,0
1977-04-17,1,0,0,0
1977-04-21,0,1,0,0
1977-05-19,1,0,0,0
1977-05-23,0,1,0,0
1977-05-29,1,0,0,0
1977-05-30,1,0,0,0
1977-06-05,1,0,0,0
1977-06-09,1,0,0,0
1977-06-17,1,0,0,0
1977-06-21,0,0,0,1
1977-06-24,1,0,0,0
1977-06-29,1,0,0,0
1977-08-06,1,0,0,0
1977-08-15,1,0,0,0
1977-08-21,0,0,0,1
1977-08-29,0,0,0,1
1977-09-08,1,0,0,0
1977-09-13,0,1,1,0
1977-09-14,1,1,1,0
1977-09-15,0,0,1,0
1977-09-16,0,0,1,0
1977-09-17,0,0,1,0
1977-09-18,0,0,1,0
1977-09-22,0,1,0,0
1977-09-27,0,1,0,1
1977-10-04,0,1,0,0
1977-10-21,0,0,0,1
1977-11-01,1,0,0,0
1977-11-02,1,0,0,0
1977-11-20,0,0,1,0
1977-11-21,0,0,1,0
1977-11-22,0,0,1,0
1977-11-23,0,0,1,0
1977-12-08,1,0,0,0
1977-12-22,0,0,0,1
1977-12-25,1,0,0,0
1977-12-26,1,0,0,0
1977-12-28,1,0,0,0
1978-01-01,1,0,0,0
1978-01-06,1,0,0,0
1978-01-16,0,0,0,1
1978-01-31,0,0,0,1
1978-02-02,1,0,0,0
1978-02-07,0,0,0,1
1978-02-08,1,0,0,0
1978-02-21,0,0,0,1
1978-03-19,1,0,0,0
1978-03-23,1,0,0,0
1978-03-24,1,0,0,0
1978-03-25,1,0,0,0
1978-03-26,1,0,0,0
1978-03-27,1,0,0,0
1978-04-02,1,0,0,0
1978-04-05,0,0,0,1
1978-04-22,0,1,0,0
1978-04-28,0,1,0,0
1978-05-04,1,0,0,0
1978-05-11,0,1,0,0
1978-05-14,1,0,0,0
1978-05-15,1,0,0,0
1978-05-21,1,0,0,0
1978-05-25,1,0,0,0
1978-06-02,1,0,0,0
1978-06-10,0,0,0,1
1978-06-11,0,1,0,0
1978-06-24,1,0,0,0
1978-06-29,1,0,0,0
1978-08-06,1,0,0,0
1978-08-10,0,0,0,1
1978-08-15,1,0,0,0
1978-08-18,0,0,0,1
1978-09-03,0,0,1,0
1978-09-04,0,0,1,0
1978-09-05,0,0,1,0
1978-09-06,0,0,1,0
1978-09-08,1,0,0,0
1978-09-14,1,0,0,0
1978-09-17,0,0,0,1
1978-10-02,0,1,0,0
1978-10-03,0,1,0,0
1978-10-10,0,0,0,1
1978-10-11,0,1,0,0
1978-10-16,0,1,0,0
1978-10-23,0,1,0,0
1978-11-01,1,0,0,0
1978-11-02,1,0,0,0
1978-11-09,0,0,1,0
1978-11-10,0,0,1,0
1978-11-11,0,0,1,0
1978-11-12,0,0,1,0
1978-11-13,0,0,1,0
1978-11-14,0,0,1,0
1978-12-08,1,0,0,0
1978-12-22,0,0,0,1
1978-12-25,1,0,0,0
1978-12-26,1,0,0,0
1978-12-28,1,0,0,0
1979-01-01,1,0,0,0
1979-01-06,1,0,0,1
1979-01-21,0,0,0,1
1979-01-28,0,0,0,1
1979-02-02,1,0,0,0
1979-02-11,0,0,0,1
1979-02-28,1,0,0,0
1979-03-19,1,0,0,0
1979-03-25,1,0,0,0
1979-04-05,0,0,0,1
1979-04-08,1,0,0,0
1979-04-12,1,1,0,0
1979-04-13,1,0,0,0
1979-04-15,1,0,0,0
1979-04-16,1,0,0,0
1979-04-18,0,1,0,0
1979-04-22,1,0,0,0
1979-05-02,0,1,0,0
1979-05-24,1,0,0,0
1979-05-30,0,0,0,1
1979-06-01,0,1,0,0
1979-06-03,1,0,0,0
1979-06-04,1,0,0,0
1979-06-10,1,0,0,0
1979-06-14,1,0,0,0
1979-06-22,1,0,0,0
1979-06-24,1,0,0,0
1979-06-29,1,0,0,0
1979-08-06,1,0,0,0
1979-08-15,1,0,0,0
1979-08-23,0,0,1,0
1979-08-24,0,0,1,0
1979-08-25,0,0,1,0
1979-08-26,0,0,1,0
1979-08-27,0,0,1,0
1979-08-28,0,0,1,0
1979-08-29,0,0,0,1
1979-09-06,0,0,0,1
1979-09-08,1,0,0,0
1979-09-14,1,0,0,0
1979-09-22,0,1,0,0
1979-09-23,0,1,0,0
1979-10-01,0,1,0,0
1979-10-05,0,0,0,1
1979-10-06,0,1,0,0
1979-10-13,0,1,0,0
1979-10-29,0,0,0,1
1979-10-30,0,0,1,0
1979-10-31,0,0,1,0
1979-11-01,1,0,1,0
1979-11-02,1,0,1,0
1979-11-03,0,0,1,0
1979-11-04,0,0,1,0
1979-12-08,1,0,0,0
1979-12-22,0,0,0,1
1979-12-25,1,0,0,0
1979-12-26,1,0,0,0
1979-12-28,1,0,0,0
1980-01-01,1,0,0,0
1980-01-06,1,0,0,0
1980-01-25,0,0,0,1
1980-02-02,1,0,0,0
1980-02-09,0,0,0,1
1980-02-16,0,0,0,1
1980-02-20,1,0,0,0
1980-03-01,0,0,0,1
1980-03-19,1,0,0,0
1980-03-25,1,0,0,0
1980-03-30,1,0,0,0
1980-04-01,0,1,0,0
1980-04-03,1,0,0,0
1980-04-04,1,0,0,1
1980-04-06,1,0,0,0
1980-04-07,1,1,0,0
1980-04-13,1,0,0,0
1980-04-21,0,1,0,0
1980-05-15,1,0,0,0
1980-05-21,0,1,0,0
1980-05-25,1,0,0,0
1980-05-26,1,0,0,0
1980-06-01,1,0,0,0
1980-06-05,1,0,0,0
1980-06-13,1,0,0,0
1980-06-17,0,0,0,1
1980-06-24,1,0,0,0
1980-06-29,1,0,0,0
1980-08-06,1,0,0,0
1980-08-11,0,0,1,0
1980-08-12,0,0,1,0
1980-08-13,0,0,1,0
1980-08-14,0,0,1,0
1980-08-15,1,0,0,0
1980-08-16,0,0,1,0
1980-08-17,0,0,0,1
1980-08-25,0,0,0,1
1980-09-08,1,0,0,0
1980-09-11,0,1,0,0
1980-09-12,0,1,0,0
1980-09-14,1,0,0,0
1980-09-20,0,1,0,0
1980-09-23,0,0,0,1
1980-09-25,0,1,0,0
1980-10-02,0,1,0,0
1980-10-17,0,0,0,1
1980-10-18,0,0,1,0
1980-10-19,0,0,1,0
1980-10-20,0,0,1,0
1980-10-21,0,0,1,0
1980-11-01,1,0,0,0
1980-11-02,1,0,0,0
1980-12-08,1,0,0,0
1980-12-22,0,0,0,1
1980-12-25,1,0,0,0
1980-12-26,1,0,0,0
1980-12-28,1,0,0,0
1981-01-01,1,0,0,0
1981-01-06,1,0,0,0
1981-01-13,0,0,0,1
1981-01-28,0,0,0,1
1981-02-02,1,0,0,0
1981-02-05,0,0,0,1
1981-02-19,0,0,0,1
1981-03-04,1,0,0,0
1981-03-19,1,0,0,0
1981-03-25,1,0,0,0
1981-04-05,0,0,0,1
1981-04-12,1,0,0,0
1981-04-16,1,0,0,0
1981-04-17,1,0,0,0
1981-04-19,1,1,0,0
1981-04-20,1,0,0,0
1981-04-25,0,1,0,0
1981-04-26,1,0,0,0
1981-05-07,0,1,0,0
1981-05-28,1,0,0,0
1981-06-06,0,0,0,1
1981-06-07,1,0,0,0
1981-06-08,1,1,0,0
1981-06-14,1,0,0,0
1981-06-18,1,0,0,0
1981-06-24,1,0,0,0
1981-06-26,1,0,0,0
1981-06-29,1,0,0,0
1981-07-31,0,0,1,0
1981-08-01,0,0,1,0
1981-08-02,0,0,1,0
1981-08-03,0,0,1,0
1981-08-04,0,0,1,0
1981-08-06,1,0,0,1
1981-08-14,0,0,0,1
1981-08-15,1,0,0,0
1981-09-08,1,0,0,0
1981-09-12,0,0,0,1
1981-09-14,1,0,0,0
1981-09-29,0,1,0,0
1981-09-30,0,1,0,0
1981-10-06,0,0,0,1
1981-10-07,0,0,1,0
1981-10-08,0,1,1,0
1981-10-09,0,0,1,0
1981-10-10,0,0,1,0
1981-10-11,0,0,1,0
1981-10-12,0,0,1,0
1981-10-13,0,1,0,0
1981-10-20,0,1,0,0
1981-11-01,1,0,0,0
1981-11-02,1,0,0,0
1981-12-08,1,0,0,0
1981-12-22,0,0,0,1
1981-12-25,1,0,0,0
1981-12-26,1,0,0,0
1981-12-28,1,0,0,0
1982-01-01,1,0,0,0
1982-01-02,0,0,0,1
1982-01-06,1,0,0,0
1982-01-17,0,0,0,1
1982-01-25,0,0,0,1
1982-02-02,1,0,0,0
1982-02-08,0,0,0,1
1982-02-24,1,0,0,0
1982-03-19,1,0,0,0
1982-03-25,1,0,0,0
1982-04-04,1,0,0,0
1982-04-05,0,0,0,1
1982-04-08,1,1,0,0
1982-04-09,1,0,0,0
1982-04-11,1,0,0,0
1982-04-12,1,0,0,0
1982-04-14,0,1,0,0
1982-04-18,1,0,0,0
1982-04-28,0,1,0,0
1982-05-20,1,0,0,0
1982-05-28,0,1,0,0
1982-05-30,1,0,0,0
1982-05-31,1,0,0,0
1982-06-06,1,0,0,0
1982-06-10,1,0,0,0
1982-06-18,1,0,0,0
1982-06-24,1,0,0,0
1982-06-25,0,0,0,1
1982-06-29,1,0,0,0
1982-07-21,0,0,1,0
1982-07-22,0,0,1,0
1982-07-23,0,0,1,0
1982-07-24,0,0,1,0
1982-07-25,0,0,1,0
1982-07-26,0,0,1,0
1982-08-06,1,0,0,0
1982-08-15,1,0,0,0
1982-08-25,0,0,0,1
1982-09-02,0,0,0,1
1982-09-08,1,0,0,0
1982-09-14,1,0,0,0
1982-09-18,0,1,0,0
1982-09-19,0,1,0,0
1982-09-26,0,0,1,0
1982-09-27,0,1,1,0
1982-09-28,0,0,1,0
1982-09-29,0,0,1,0
1982-10-01,0,0,0,1
1982-10-02,0,1,0,0
1982-10-09,0,1,0,0
1982-10-25,0,0,0,1
1982-11-01,1,0,0,0
1982-11-02,1,0,0,0
1982-12-08,1,0,0,0
1982-12-22,0,0,0,1
1982-12-25,1,0,0,0
1982-12-26,1,0,0,0
1982-12-28,1,0,0,0
1983-01-01,1,0,0,0
1983-01-06,1,0,0,0
1983-01-21,0,0,0,1
1983-02-02,1,0,0,0
1983-02-05,0,0,0,1
1983-02-13,0,0,0,1
1983-02-16,1,0,0,0
1983-02-27,0,0,0,1
1983-03-19,1,0,0,0
1983-03-25,1,0,0,0
1983-03-27,1,0,0,0
1983-03-29,0,1,0,0
1983-03-31,1,0,0,0
1983-04-01,1,0,0,0
1983-04-03,1,0,0,0
1983-04-04,1,1,0,0
1983-04-05,0,0,0,1
1983-04-10,1,0,0,0
1983-04-18,0,1,0,0
1983-05-12,1,0,0,0
1983-05-18,0,1,0,0
1983-05-22,1,0,0,0
1983-05-23,1,0,0,0
1983-05-29,1,0,0,0
1983-06-02,1,0,0,0
1983-06-10,1,0,0,0
1983-06-15,0,0,0,1
1983-06-24,1,0,0,0
1983-06-29,1,0,0,0
1983-07-11,0,0,1,0
1983-07-12,0,0,1,0
1983-07-13,0,0,1,0
1983-07-14,0,0,1,0
1983-07-16,0,0,1,0
1983-08-06,1,0,0,0
1983-08-15,1,0,0,1
1983-08-23,0,0,0,1
1983-09-08,1,1,0,0
1983-09-09,0,1,0,0
1983-09-14,1,0,0,0
1983-09-16,0,0,1,0
1983-09-17,0,1,1,0
1983-09-18,0,0,1,0
1983-09-19,0,0,1,0
1983-09-20,0,0,1,0
1983-09-21,0,0,0,1
1983-09-22,0,1,0,0
1983-09-29,0,1,0,0
1983-10-14,0,0,0,1
1983-11-01,1,0,0,0
1983-11-02,1,0,0,0
1983-12-08,1,0,0,0
1983-12-22,0,0,0,1
1983-12-25,1,0,0,0
1983-12-26,1,0,0,0
1983-12-28,1,0,0,0
1984-01-01,1,0,0,0
1984-01-06,1,0,0,0
1984-01-10,0,0,0,1
1984-01-25,0,0,0,1
1984-02-02,1,0,0,1
1984-02-16,0,0,0,1
1984-03-07,1,0,0,0
1984-03-19,1,0,0,0
1984-03-25,1,0,0,0
1984-04-04,0,0,0,1
1984-04-15,1,0,0,0
1984-04-17,0,1,0,0
1984-04-19,1,0,0,0
1984-04-20,1,0,0,0
1984-04-22,1,0,0,0
1984-04-23,1,1,0,0
1984-04-29,1,0,0,0
1984-05-07,0,1,0,0
1984-05-31,1,0,0,0
1984-06-04,0,0,0,1
1984-06-06,0,1,0,0
1984-06-10,1,0,0,0
1984-06-11,1,0,0,0
1984-06-17,1,0,0,0
1984-06-21,1,0,0,0
1984-06-24,1,0,0,0
1984-06-29,1,0,1,0
1984-06-30,0,0,1,0
1984-07-01,0,0,1,0
1984-07-02,0,0,1,0
1984-07-03,0,0,1,0
1984-08-03,0,0,0,1
1984-08-06,1,0,0,0
1984-08-11,0,0,0,1
1984-08-15,1,0,0,0
1984-09-04,0,0,1,0
1984-09-05,0,0,1,0
1984-09-06,0,0,1,0
1984-09-07,0,0,1,0
1984-09-08,1,0,1,0
1984-09-09,0,0,1,0
1984-09-10,0,0,0,1
1984-09-14,1,0,0,0
1984-09-27,0,1,0,0
1984-09-28,0,1,0,0
1984-10-03,0,0,0,1
1984-10-06,0,1,0,0
1984-10-11,0,1,0,0
1984-10-18,0,1,0,0
1984-11-01,1,0,0,0
1984-11-02,1,0,0,0
1984-12-08,1,0,0,0
1984-12-22,0,0,0,1
1984-12-25,1,0,0,0
1984-12-26,1,0,0,0
1984-12-28,1,0,0,0
1985-01-01,1,0,0,0
1985-01-06,1,0,0,0
1985-01-28,0,0,0,1
1985-02-02,1,0,0,0
1985-02-12,0,0,0,1
1985-02-20,1,0,0,1
1985-03-06,0,0,0,1
1985-03-19,1,0,0,0
1985-03-25,1,0,0,0
1985-03-31,1,0,0,0
1985-04-04,1,0,0,0
1985-04-05,1,0,0,1
1985-04-06,0,1,0,0
1985-04-07,1,0,0,0
1985-04-08,1,0,0,0
1985-04-12,0,1,0,0
1985-04-14,1,0,0,0
1985-04-25,0,1,0,0
1985-05-16,1,0,0,0
1985-05-26,1,1,0,0
1985-05-27,1,0,0,0
1985-06-02,1,0,0,0
1985-06-06,1,0,0,0
1985-06-14,1,0,0,0
1985-06-18,0,0,1,0
1985-06-19,0,0,1,0
1985-06-20,0,0,1,0
1985-06-21,0,0,1,0
1985-06-22,0,0,1,1
1985-06-23,0,0,1,0
1985-06-24,1,0,0,0
1985-06-29,1,0,0,0
1985-08-06,1,0,0,0
1985-08-15,1,0,0,0
1985-08-22,0,0,0,1
1985-08-25,0,0,1,0
1985-08-26,0,0,1,0
1985-08-27,0,0,1,0
1985-08-28,0,0,1,0
1985-08-30,0,0,0,1
1985-09-08,1,0,0,0
1985-09-14,1,0,0,0
1985-09-16,0,1,0,0
1985-09-17,0,1,0,0
1985-09-25,0,1,0,0
1985-09-29,0,0,0,1
1985-09-30,0,1,0,0
1985-10-07,0,1,0,0
1985-10-22,0,0,0,1
1985-11-01,1,0,0,0
1985-11-02,1,0,0,0
1985-12-08,1,0,0,0
1985-12-22,0,0,0,1
1985-12-25,1,0,0,0
1985-12-26,1,0,0,0
1985-12-28,1,0,0,0
1986-01-01,1,0,0,0
1986-01-06,1,0,0,0
1986-01-17,0,0,0,1
1986-02-01,0,0,0,1
1986-02-02,1,0,0,0
1986-02-09,0,0,0,1
1986-02-12,1,0,0,0
1986-02-23,0,0,0,1
1986-03-19,1,0,0,0
1986-03-23,1,0,0,0
1986-03-25,1,0,0,0
1986-03-27,1,0,0,0
1986-03-28,1,0,0,0
1986-03-30,1,0,0,0
1986-03-31,1,0,0,0
1986-04-05,0,0,0,1
1986-04-06,1,0,0,0
1986-04-24,0,1,0,0
1986-04-30,0,1,0,0
1986-05-08,1,0,0,0
1986-05-14,0,1,0,0
1986-05-18,1,0,0,0
1986-05-19,1,0,0,0
1986-05-25,1,0,0,0
1986-05-29,1,0,0,0
1986-06-06,1,0,0,0
1986-06-07,0,0,1,0
1986-06-08,0,0,1,0
1986-06-09,0,0,1,0
1986-06-10,0,0,1,0
1986-06-11,0,0,0,1
1986-06-13,0,1,0,0
1986-06-24,1,0,0,0
